ticket_id,received_at,marca,canal,customer_id,mensagem
146,2026-01-26T20:01:00,BeFly Travel,telefone,95,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo. Já mandei essa mensagem 2 vezes, ninguém respondeu."
147,2026-05-10T14:55:00,Vai Voando,telefone,41,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028."
148,2026-04-29T18:40:00,Instaviagem,telefone,17,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k. Por favor responder no whatsapp 11 9XXXX-XXXX."
149,2026-03-10T22:12:00,Belvitur,presencial,227,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018.
150,2026-02-20T22:29:00,BeFly,email,454,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k. Aguardo retorno, obrigado!"
151,2026-05-19T03:16:00,BeFly,whatsapp,421,Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br
152,2026-03-20T17:23:00,BeFly,telefone,101,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018.
153,2026-03-23T06:07:00,BeFly,whatsapp,460,Posso parcelar minha viagem em 12x sem juros se eu fechar hoje?
154,2026-02-15T03:35:00,Belvitur,telefone,21,"Mudei de empresa, agora sou da Acme. Como atualizo o contrato corporativo BeFly Conecta no meu CPF? Cliente desde 2019, espero atendimento à altura."
155,2026-05-27T05:50:00,Vai Voando,whatsapp,383,"Tô vendo no site valores diferentes pra mesmo voo dependendo do horário. Tem alguma forma de garantir o melhor preço? Aguardo retorno, obrigado!"
156,2026-03-03T17:25:00,BeFly Travel,whatsapp,489,Bom dia. Preciso de um relatório consolidado dos gastos com viagens corporativas da nossa empresa (Tech XYZ) do último trimestre. Pode ser por e-mail.
157,2026-06-18T06:00:00,BeFly,whatsapp,387,"Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato. Estou muito chateado, espero solução."
158,2026-04-26T09:54:00,Instaviagem,whatsapp,423,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k."
159,2026-05-22T07:57:00,BeFly Travel,whatsapp,221,"Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99. Cliente desde 2019, espero atendimento à altura."
160,2026-02-03T07:16:00,BeFly,instagram_dm,156,"Vocês ainda mantêm parceria com a Smiles? Quero usar pontos pra Madrid. Cliente desde 2019, espero atendimento à altura."
161,2026-04-21T13:08:00,BeFly,chat_site,236,BeFly Conecta funciona com integração SAP Concur? Pergunto pra trazer pra nossa companhia.
162,2026-04-19T10:43:00,BeFly,whatsapp,386,Posso parcelar minha viagem em 12x sem juros se eu fechar hoje?
163,2026-04-29T05:54:00,BeFly,email,167,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k. Aguardo retorno, obrigado!"
164,2026-06-10T19:57:00,BeFly,whatsapp,320,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k."
165,2026-04-01T17:52:00,Queensberry,presencial,89,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias. Cliente desde 2019, espero atendimento à altura."
166,2026-04-23T22:09:00,Vai Voando,whatsapp,276,"Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99. Cliente desde 2019, espero atendimento à altura."
167,2026-01-23T01:22:00,Belvitur,whatsapp,144,Posso usar pontos da Gol pra pagar pacote BeFly?
168,2026-05-15T08:39:00,BeFly,email,96,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação. Estou muito chateado, espero solução."
169,2026-06-10T22:59:00,Vai Voando,whatsapp,34,"Olá. Sou cliente da Belvitur Corporate. Posso usar meus pontos pra pagar parte de uma viagem de lazer? Estou muito chateado, espero solução."
170,2026-04-03T08:32:00,BeFly Conecta,email,52,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028. Por favor responder no whatsapp 11 9XXXX-XXXX."
171,2026-01-07T17:45:00,BeFly,email,420,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda?"
172,2026-06-16T10:58:00,BeFly Travel,chat_site,120,Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99.
173,2026-05-31T17:15:00,BeFly Conecta,instagram_dm,191,"Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br Já mandei essa mensagem 2 vezes, ninguém respondeu."
174,2026-03-23T18:12:00,BeFly Conecta,telefone,341,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry."
175,2026-05-10T04:45:00,BeFly Conecta,whatsapp,189,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto. Já mandei essa mensagem 2 vezes, ninguém respondeu."
176,2026-02-16T09:44:00,BeFly,telefone,468,"Oi, comprei seguro viagem pra Europa e estou doente em Roma. Como aciono o atendimento médico? Por favor responder no whatsapp 11 9XXXX-XXXX."
177,2026-05-30T01:32:00,BeFly Travel,telefone,95,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k."
178,2026-01-06T17:28:00,Belvitur,email,33,Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato. Por favor responder no whatsapp 11 9XXXX-XXXX.
179,2026-05-01T21:10:00,BeFly Conecta,email,47,"Minha esposa precisa de cadeira de rodas no aeroporto. Como solicitamos? Voo BF4499 GRU→FOR, próxima sexta. Cliente desde 2019, espero atendimento à altura."
180,2026-03-16T14:23:00,Queensberry,telefone,214,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda? Estou muito chateado, espero solução."
181,2026-06-10T20:55:00,BeFly Travel,email,443,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo. Já mandei essa mensagem 2 vezes, ninguém respondeu."
182,2026-03-08T05:23:00,BeFly Conecta,whatsapp,208,Posso usar pontos da Gol pra pagar pacote BeFly?
183,2026-03-21T00:53:00,Vai Voando,email,421,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k."
184,2026-06-10T17:10:00,BeFly Travel,telefone,67,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias."
185,2026-04-27T15:06:00,Belvitur,whatsapp,294,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto. Por favor responder no whatsapp 11 9XXXX-XXXX."
186,2026-05-15T05:05:00,BeFly Conecta,whatsapp,146,Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato.
187,2026-06-18T11:34:00,BeFly,whatsapp,386,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k."
188,2026-06-16T04:04:00,BeFly Travel,whatsapp,475,"Minha bagagem sumiu no voo BF7700 ontem. Cheguei em Recife e a mala não veio. Já fui no balcão e abri o RIR mas precisava de ajuda pra rastrear. Aguardo retorno, obrigado!"
189,2026-05-06T06:51:00,Belvitur,whatsapp,403,"Tem mais detalhes do pacote 'Caminhos além do imaginável' de vocês? Vi no Instagram. Já mandei essa mensagem 2 vezes, ninguém respondeu."
190,2026-04-22T21:47:00,Belvitur,chat_site,94,Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99.
191,2026-04-05T06:42:00,BeFly,whatsapp,77,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação. Cliente desde 2019, espero atendimento à altura."
192,2026-05-29T11:37:00,Vai Voando,whatsapp,288,Olá. Sou cliente da Belvitur Corporate. Posso usar meus pontos pra pagar parte de uma viagem de lazer?
193,2026-05-02T14:05:00,Belvitur,whatsapp,307,"Tem voucher de R$ 500 que vocês me deram em jul/2025 que ainda não usei. Validade era 12 meses, expira semana que vem. Posso usar pra qualquer destino?"
194,2026-04-25T03:35:00,Belvitur,email,158,"Pré aprovado um pacote pra Maldivas, 7 noites, all inclusive, lua de mel. Casal 30s, saindo SP. Limite 60k total. Datas: out/nov 2026."
195,2026-04-30T22:31:00,BeFly Travel,email,92,"Vocês têm seguro viagem que cobre esportes radicais? Vou pra NZ fazer bungee jump. Cliente desde 2019, espero atendimento à altura."
196,2026-03-26T16:48:00,BeFly,telefone,400,"Bom dia, gostaria de remarcar a minha passagem do dia 15/07 para o dia 22/07, mesmo voo se possível. Localizador BF89X12. Cliente desde 2019, espero atendimento à altura."
197,2026-05-28T13:15:00,BeFly Travel,whatsapp,66,"Pré aprovado um pacote pra Maldivas, 7 noites, all inclusive, lua de mel. Casal 30s, saindo SP. Limite 60k total. Datas: out/nov 2026."
198,2026-01-17T16:42:00,Belvitur,email,337,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08."
199,2026-01-15T23:18:00,Vai Voando,whatsapp,369,URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço?? Por favor responder no whatsapp 11 9XXXX-XXXX.
200,2026-06-12T21:44:00,BeFly Travel,instagram_dm,70,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry. Já mandei essa mensagem 2 vezes, ninguém respondeu."
201,2026-04-22T19:08:00,Flytour,chat_site,100,"Bom dia, gostaria de remarcar a minha passagem do dia 15/07 para o dia 22/07, mesmo voo se possível. Localizador BF89X12."
202,2026-03-31T13:00:00,BeFly,chat_site,408,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier."
203,2026-05-12T06:26:00,Instaviagem,whatsapp,180,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k."
204,2026-01-29T21:39:00,BeFly Travel,email,464,Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato.
205,2026-06-17T11:08:00,BeFly Travel,email,316,"Pré aprovado um pacote pra Maldivas, 7 noites, all inclusive, lua de mel. Casal 30s, saindo SP. Limite 60k total. Datas: out/nov 2026. Já mandei essa mensagem 2 vezes, ninguém respondeu."
206,2026-01-07T16:55:00,BeFly,email,326,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry. Estou muito chateado, espero solução."
207,2026-06-13T00:07:00,BeFly Travel,telefone,136,"Olá! Queria fazer uma viagem solo pra Chile pra esquiar em julho, primeira vez fora do Brasil. Tô meio perdido, vocês ajudam com seguro, hospedagem, transfer? Budget ~12k."
208,2026-01-09T20:12:00,BeFly Conecta,whatsapp,447,Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br
209,2026-04-16T14:14:00,Flytour,chat_site,130,Promo de Black Friday pra Disney funciona pra viagem em 2027 ou só esse ano?
210,2026-03-13T18:31:00,Flytour,whatsapp,193,Quero comprar miles pra completar resgate. Como faço?
211,2026-03-07T13:57:00,BeFly Travel,whatsapp,118,Posso parcelar minha viagem em 12x sem juros se eu fechar hoje?
212,2026-01-09T18:59:00,BeFly,email,159,"Oi, sou agente de uma franquia BeFly Travel em POA. Pode me ajudar com a comissão sobre o booking BF55-2026?"
213,2026-06-08T10:23:00,BeFly Conecta,telefone,161,Tem mais detalhes do pacote 'Caminhos além do imaginável' de vocês? Vi no Instagram.
214,2026-02-10T08:20:00,BeFly,email,222,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível? Aguardo retorno, obrigado!"
215,2026-06-13T00:41:00,BeFly,email,314,"Minha esposa precisa de cadeira de rodas no aeroporto. Como solicitamos? Voo BF4499 GRU→FOR, próxima sexta."
216,2026-01-01T11:25:00,BeFly Conecta,whatsapp,268,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda? Aguardo retorno, obrigado!"
217,2026-03-17T05:27:00,BeFly Conecta,email,105,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08."
218,2026-03-28T10:52:00,BeFly,whatsapp,411,Posso parcelar minha viagem em 12x sem juros se eu fechar hoje?
219,2026-03-24T01:48:00,BeFly,email,447,Olá. Sou cliente da Belvitur Corporate. Posso usar meus pontos pra pagar parte de uma viagem de lazer?
220,2026-03-15T04:09:00,Belvitur,instagram_dm,29,"Quero migrar minha conta de Silver pra Gold, quantos voos faltam?"
221,2026-06-12T12:09:00,BeFly Travel,email,228,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda?"
222,2026-05-14T12:48:00,BeFly Travel,whatsapp,1,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k."
223,2026-03-15T21:47:00,BeFly,whatsapp,467,"URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço?? Aguardo retorno, obrigado!"
224,2026-04-11T07:01:00,Flytour,whatsapp,212,"Posso usar pontos da Gol pra pagar pacote BeFly? Já mandei essa mensagem 2 vezes, ninguém respondeu."
225,2026-04-27T23:58:00,BeFly Conecta,email,417,Minha bagagem sumiu no voo BF7700 ontem. Cheguei em Recife e a mala não veio. Já fui no balcão e abri o RIR mas precisava de ajuda pra rastrear.
226,2026-01-12T14:36:00,BeFly Travel,whatsapp,456,"Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato. Estou muito chateado, espero solução."
227,2026-05-11T05:37:00,BeFly Conecta,whatsapp,224,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível?"
228,2026-01-15T15:36:00,Flytour,email,116,"Aniversário de 40 anos da minha mãe, surpresa, em Buenos Aires. 2 noites, 4 adultos. Hotel central, jantar de gala. Budget total 18k."
229,2026-01-23T10:33:00,BeFly Travel,telefone,356,"Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC. Aguardo retorno, obrigado!"
230,2026-02-18T10:07:00,BeFly Conecta,telefone,352,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44."
231,2026-02-23T19:34:00,BeFly Conecta,instagram_dm,112,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação?"
232,2026-01-03T18:31:00,BeFly,chat_site,431,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias."
233,2026-05-16T19:59:00,Vai Voando,whatsapp,200,"Aniversário de 40 anos da minha mãe, surpresa, em Buenos Aires. 2 noites, 4 adultos. Hotel central, jantar de gala. Budget total 18k. Por favor responder no whatsapp 11 9XXXX-XXXX."
234,2026-03-11T01:50:00,Vai Voando,email,355,"Oi, comprei seguro viagem pra Europa e estou doente em Roma. Como aciono o atendimento médico?"
235,2026-04-08T15:22:00,BeFly Travel,chat_site,358,"Quero migrar minha conta de Silver pra Gold, quantos voos faltam?"
236,2026-03-21T14:13:00,Instaviagem,whatsapp,453,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto."
237,2026-03-13T06:45:00,BeFly Conecta,whatsapp,467,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018.
238,2026-01-21T08:52:00,BeFly,instagram_dm,177,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k. Aguardo retorno, obrigado!"
239,2026-01-06T14:52:00,BeFly,telefone,325,"Pacote família p/ Disney em outubro, 5 pessoas (eu, esposa, 3 crianças de 5, 8 e 14 anos). Queria hotel da Disney mesmo. Quanto fica? Saída de BH."
